cmTop,cmBot,ageTop,ageBot ,charVol,charCount
114.5,114.75,2158.6,2163.9,2,0
114.75,115,2163.9,2169.2,2,0
115,115.25,2169.2,2174.5,2,1
115.25,115.5,2174.5,2179.8,2,1
115.5,115.75,2179.8,2185,2,0
115.75,116,2185,2190.3,2,3
116,116.25,2190.3,2195.5,2,2
116.25,116.5,2195.5,2200.7,2,6
116.5,116.75,2200.7,2205.9,2,10
116.75,117,2205.9,2211.2,2,6
117,117.25,2211.2,2216.3,2,0
117.25,117.5,2216.3,2221.5,2,1
117.5,117.75,2221.5,2226.7,2,6
117.75,118,2226.7,2231.9,2,6
118,118.25,2231.9,2237,2,10
118.25,118.5,2237,2242.1,2,27
118.5,118.75,2242.1,2247.3,2,10
118.75,119,2247.3,2252.4,2,3
119,119.25,2252.4,2257.5,2,9
119.25,119.5,2257.5,2262.6,2,5
119.5,119.75,2262.6,2267.7,2,3
119.75,120,2267.7,2272.8,2,6
120,120.25,2272.8,2277.8,2,6
120.25,120.5,2277.8,2282.9,2,3
120.5,120.75,2282.9,2287.9,2,2
120.75,121,2287.9,2293,2,1
121,121.25,2293,2298,2,3
121.25,121.5,2298,2303,2,4
121.5,121.75,2303,2308,2,2
121.75,122,2308,2313.1,2,4
122,122.25,2313.1,2318.1,2,0
122.25,122.5,2318.1,2323,2,1
122.5,122.75,2323,2328,2,1
122.75,123,2328,2333,2,9
123,123.25,2333,2338,2,6
123.25,123.5,2338,2342.9,2,4
123.5,123.75,2342.9,2347.9,2,16
123.75,124,2347.9,2352.8,2,2
124,124.25,2352.8,2357.8,2,3
124.25,124.5,2357.8,2362.7,2,9
124.5,124.75,2362.7,2367.6,2,19
124.75,125,2367.6,2372.5,2,2
125,125.25,2372.5,2377.4,2,6
125.25,125.5,2377.4,2382.3,2,0
125.5,125.75,2382.3,2387.2,2,1
125.75,126,2387.2,2392.1,2,1
126,126.25,2392.1,2397,2,1
126.25,126.5,2397,2401.8,2,0
126.5,126.75,2401.8,2406.7,2,2
126.75,127,2406.7,2411.6,2,1
127,127.25,2411.6,2416.4,2,0
127.25,127.5,2416.4,2421.2,2,1
127.5,127.75,2421.2,2426.1,2,6
127.75,128,2426.1,2430.9,2,21
128,128.25,2430.9,2435.7,2,7
128.25,128.5,2435.7,2440.6,2,7
128.5,128.75,2440.6,2445.4,2,1
128.75,129,2445.4,2450.2,2,0
129,129.25,2450.2,2455,2,4
129.25,129.5,2455,2459.8,2,11
129.5,129.75,2459.8,2464.6,2,6
129.75,130,2464.6,2469.3,2,1
130,130.25,2469.3,2474.1,2,1
130.25,130.5,2474.1,2478.9,2,6
130.5,130.75,2478.9,2483.7,2,4
130.75,131,2483.7,2488.4,2,19
131,131.25,2488.4,2493.2,2,8
131.25,131.5,2493.2,2497.9,2,8
131.5,131.75,2497.9,2502.7,2,28
131.75,132,2502.7,2507.4,2,7
132,132.25,2507.4,2512.2,2,6
132.25,132.5,2512.2,2516.9,2,4
132.5,132.75,2516.9,2521.7,2,2
132.75,133,2521.7,2526.4,2,5
133,133.25,2526.4,2531.1,2,7
133.25,133.5,2531.1,2535.8,2,5
133.5,133.75,2535.8,2540.5,2,4
133.75,134,2540.5,2545.2,2,4
134,134.25,2545.2,2550,2,5
134.25,134.5,2550,2554.7,2,12
134.5,134.75,2554.7,2559.4,2,8
134.75,135,2559.4,2564.1,2,6
135,135.25,2564.1,2568.7,2,15
135.25,135.5,2568.7,2573.4,2,9
135.5,135.75,2573.4,2578.1,2,5
135.75,136,2578.1,2582.8,2,6
136,136.25,2582.8,2587.5,2,5
136.25,136.5,2587.5,2592.2,2,1
136.5,136.75,2592.2,2596.8,2,4
136.75,137,2596.8,2601.5,2,1
137,137.25,2601.5,2606.2,2,1
137.25,137.5,2606.2,2610.9,2,1
137.5,137.75,2610.9,2615.5,2,10
137.75,138,2615.5,2620.2,2,2
138,138.25,2620.2,2624.8,2,1
138.25,138.5,2624.8,2629.5,2,0
138.5,138.75,2629.5,2634.2,2,2
138.75,139,2634.2,2638.8,2,4
139,139.25,2638.8,2643.5,2,4
139.25,139.5,2643.5,2648.1,2,15
139.5,139.75,2648.1,2652.8,2,25
139.75,140,2652.8,2657.4,2,43
140,140.25,2657.4,2662.1,2,90
140.25,140.5,2662.1,2666.7,2,34
140.5,140.75,2666.7,2671.3,2,22
140.75,141,2671.3,2676,2,11
141,141.25,2676,2680.6,2,10
141.25,141.5,2680.6,2685.3,2,22
141.5,141.75,2685.3,2689.9,2,56
141.75,142,2689.9,2694.6,2,33
142,142.25,2694.6,2699.2,2,4
142.25,142.5,2699.2,2703.8,2,2
142.5,142.75,2703.8,2708.5,2,4
142.75,143,2708.5,2713.1,2,0
143,143.25,2713.1,2717.7,2,1
143.25,143.5,2717.7,2722.4,2,2
143.5,143.75,2722.4,2727,2,1
143.75,144,2727,2731.7,2,3
144,144.25,2731.7,2736.3,2,2
144.25,144.5,2736.3,2740.9,2,0
144.5,144.75,2740.9,2745.6,2,0
144.75,145,2745.6,2750.2,2,1
145,145.25,2750.2,2754.8,2,1
145.25,145.5,2754.8,2759.5,2,0
145.5,145.75,2759.5,2764.1,2,3
145.75,146,2764.1,2768.8,2,0
146,146.25,2768.8,2773.4,2,0
146.25,146.5,2773.4,2778,2,1
146.5,146.75,2778,2782.7,2,0
146.75,147,2782.7,2787.3,2,0
147,147.25,2787.3,2792,2,0
147.25,147.5,2792,2796.6,2,3
147.5,147.75,2796.6,2801.3,2,30
147.75,148,2801.3,2805.9,2,43
148,148.25,2805.9,2810.6,2,4
