cmTop,cmBot,ageTop,ageBot ,charVol,charCount
31,31.25,1332.89,1363.38,5,4
31.25,31.5,1363.38,1393.96,4.25,0
31.5,31.75,1393.96,1424.61,3.25,0
31.75,32,1424.61,1455.29,5,1
32,32.25,1455.29,1485.99,5,4
32.25,32.5,1485.99,1516.67,4.5,1
32.5,32.75,1516.67,1547.31,4.5,1
32.75,33,1547.31,1577.89,4.25,2
33,33.25,1577.89,1608.38,4,2
33.25,33.5,1608.38,1638.75,4.25,1
33.5,33.75,1638.75,1668.98,4.5,0
33.75,34,1668.98,1699.03,5,0
34,34.25,1699.03,1728.89,5,0
34.25,34.5,1728.89,1758.53,4,0
34.5,34.75,1758.53,1787.92,4.5,0
34.75,35,1787.92,1817.03,4.25,0
35,35.25,1817.03,1845.84,3.25,0
35.25,35.5,1845.84,1874.33,3,0
35.5,35.75,1874.33,1902.46,3,1
35.75,36,1902.46,1930.22,3,1
36,36.25,1930.22,1957.56,3,2
36.25,36.5,1957.56,1984.48,3,17
36.5,36.75,1984.48,2010.94,3,9
36.75,37,2010.94,2036.92,2.5,1
37,37.25,2036.92,2062.39,3,26
37.25,37.5,2062.39,2087.32,3,42
37.5,37.75,2087.32,2111.68,3,13
37.75,38,2111.68,2135.46,3,1
38,38.25,2135.46,2158.64,3,1
38.25,38.5,2158.64,2181.2,3,0
38.5,38.75,2181.2,2203.17,3,0
38.75,39,2203.17,2224.55,3,0
39,39.25,2224.55,2245.35,3,1
39.25,39.5,2245.35,2265.57,3,1
39.5,39.75,2265.57,2285.23,3,0
39.75,40,2285.23,2304.34,3,1
40,40.25,2304.34,2322.9,3,0
40.25,40.5,2322.9,2340.92,3,1
40.5,40.75,2340.92,2358.4,3,1
40.75,41,2358.4,2375.37,3,0
41,41.25,2375.37,2391.82,3,0
41.25,41.5,2391.82,2407.77,3,0
41.5,41.75,2407.77,2423.21,3,0
41.75,42,2423.21,2438.17,3,2
42,42.25,2438.17,2452.65,3,0
42.25,42.5,2452.65,2466.66,3,1
42.5,42.75,2466.66,2480.2,3,0
42.75,43,2480.2,2493.28,3,0
43,43.25,2493.28,2505.92,3,0
43.25,43.5,2505.92,2518.12,3,0
43.5,43.75,2518.12,2529.89,3,0
43.75,44,2529.89,2541.24,3,0
44,44.25,2541.24,2552.17,3,0
44.25,44.5,2552.17,2562.69,3,0
44.5,44.75,2562.69,2572.82,3,0
44.75,45,2572.82,2582.56,3,0
45,45.25,2582.56,2591.92,3,0
45.25,45.5,2591.92,2600.91,3,0
45.5,45.75,2600.91,2609.53,3,0
45.75,46,2609.53,2617.8,3,2
46,46.25,2617.8,2625.72,3,0
46.25,46.5,2625.72,2633.31,3,4
46.5,46.75,2633.31,2640.56,3,3
46.75,47,2640.56,2647.49,3,2
47,47.25,2647.49,2654.1,3,1
47.25,47.5,2654.1,2660.41,3,0
47.5,47.75,2660.41,2666.42,3,1
47.75,48,2666.42,2672.15,3,1
48,48.25,2672.15,2677.59,3,0
48.25,48.5,2677.59,2682.76,3,2
48.5,48.75,2682.76,2687.67,3,0
48.75,49,2687.67,2692.32,3,1
49,49.25,2692.32,2696.73,3,3
49.25,49.5,2696.73,2700.89,3,0
49.5,49.75,2700.89,2704.83,3,1
49.75,50,2704.83,2708.54,3,0
50,50.25,2708.54,2712.04,3,2
50.25,50.5,2712.04,2715.34,3,0
50.5,50.75,2715.34,2718.44,3,1
50.75,51,2718.44,2721.35,3,0
51,51.25,2721.35,2724.08,3,0
51.25,51.5,2724.08,2726.63,3,14
51.5,51.75,2726.63,2729.03,3,28
51.75,52,2729.03,2731.26,3,25
52,52.25,2731.26,2733.36,3,11
52.25,52.5,2733.36,2735.31,3,5
52.5,52.75,2735.31,2737.13,3,0
52.75,53,2737.13,2738.83,3,1
53,53.25,2738.83,2740.42,3,2
53.25,53.5,2740.42,2741.9,3,7
53.5,53.75,2741.9,2743.29,3,9
53.75,54,2743.29,2744.58,3,2
54,54.25,2744.58,2745.8,3,4
54.25,54.5,2745.8,2746.94,3,3
54.5,54.75,2746.94,2748.03,3,4
54.75,55,2748.03,2749.05,3,2
55,55.25,2749.05,2750.03,3,0
55.25,55.5,2750.03,2750.97,3,2
55.5,55.75,2750.97,2751.88,3,6
55.75,56,2751.88,2752.77,3,4
56,56.25,2752.77,2753.65,2.5,2
56.25,56.5,2753.65,2754.52,3,0
