cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
115.08,3712,23,2,0.1081,0.041609,0.066492,0.025384,0,0,10.385,9.2357
115.17,3722,20.368,2,0.095709,0.041569,0.05414,0.025616,1,0,10.579,9.2083
115.26,3732,6,2,0.028155,0.041525,-0.01337,0.025861,0,0,10.813,9.1797
115.36,3742,6,2,0.028155,0.041478,-0.013323,0.02612,0,0,11.301,9.1499
115.45,3752,6.982,2,0.032743,0.041429,-0.0086865,0.026394,0,0,11.371,9.1186
115.55,3762,8,2,0.037492,0.041379,-0.0038872,0.026683,0,0,10.478,9.086
115.64,3772,8,2,0.037492,0.041328,-0.0038361,0.026988,0,0,9.2943,9.0518
115.73,3782,7.1762,2,0.035675,0.041277,-0.005602,0.027308,0,0,8.9589,9.0161
115.83,3792,7,2,0.035225,0.041226,-0.0060014,0.027641,0,0,8.7108,8.9787
115.93,3802,23.986,2,0.12613,0.041468,0.084659,0.027986,0,0,8.6947,8.9395
116.04,3812,57,2,0.32477,0.04143,0.28334,0.028341,0,0,8.6788,8.8986
116.15,3822,51.895,2,0.28921,0.041393,0.24782,0.028701,0,0,8.6527,8.8558
116.26,3832,22,2,0.10653,0.041357,0.065176,0.029066,0,0,8.4275,8.811
116.36,3842,22,2,0.10653,0.041322,0.065211,0.029437,1,0,8.2117,8.7643
116.46,3852,12.404,2,0.05811,0.041288,0.016822,0.029814,0,0,8.1439,8.7156
116.55,3862,5,2,0.022818,0.041254,-0.018436,0.030197,0,0,8.148,8.6647
116.64,3872,5,2,0.022818,0.04122,-0.018402,0.030587,0,0,8.1523,8.6115
116.73,3882,7.4762,2,0.033884,0.041182,-0.0072987,0.030982,0,0,8.1456,8.5559
116.82,3892,8,2,0.036205,0.04114,-0.0049356,0.031384,0,0,8.418,8.4978
116.92,3902,7.9367,2,0.035906,0.04109,-0.0051845,0.031792,0,0,8.7025,8.4372
117.01,3912,7,2,0.03151,0.04103,-0.0095204,0.032205,0,0,8.6221,8.3739
117.1,3922,7,2,0.03151,0.040955,-0.0094457,0.032624,0,0,8.4523,8.3078
117.19,3932,10.15,2,0.045766,0.040863,0.004903,0.033048,0,0,8.2357,8.2391
117.28,3942,18,2,0.081495,0.040749,0.040746,0.033477,0,0,7.9805,8.1676
117.37,3952,18,2,0.081495,0.040614,0.040881,0.033913,1,0,7.7954,8.0934
117.46,3962,11.169,1.4745,0.061951,0.040458,0.021493,0.034357,0,0,7.7598,8.0167
117.55,3972,5,1,0.044569,0.040282,0.0042873,0.034808,0,0,7.6289,7.9374
117.64,3982,5,1,0.044569,0.040088,0.0044816,0.035268,0,0,7.5829,7.8559
117.73,3992,8.6042,1.7208,0.04477,0.039878,0.004893,0.035736,0,0,7.6889,7.7722
117.81,4002,10,2,0.044848,0.039654,0.0051941,0.036212,0,0,7.6892,7.6867
117.9,4012,10,2,0.044848,0.039421,0.0054275,0.036694,0,0,7.6886,7.5996
117.99,4022,19.337,2,0.087034,0.03918,0.047854,0.037181,0,0,7.6874,7.5112
118.08,4032,20,2,0.090042,0.038935,0.051107,0.037668,0,0,7.6792,7.4217
118.17,4042,17.485,1.9214,0.079509,0.038688,0.040821,0.038151,1,0,7.772,7.3315
118.26,4052,4,1.5,0.023719,0.038443,-0.014724,0.038625,0,0,7.8365,7.2408
118.35,4062,4,1.5,0.023719,0.038201,-0.014482,0.039089,0,0,7.8057,7.15
118.44,4072,4,1.5,0.0238,0.037964,-0.014164,0.039538,0,0,7.817,7.0593
118.53,4082,4,1.5,0.023952,0.037734,-0.013783,0.039972,0,0,7.8543,6.9691
118.62,4092,4,1.5,0.023952,0.037515,-0.013563,0.04039,0,0,7.9201,6.8796
118.71,4102,3.4368,1.5,0.020602,0.037305,-0.016704,0.040791,0,0,7.9291,6.7912
118.8,4112,3,1.5,0.017998,0.037107,-0.019109,0.041176,0,0,7.9064,6.7041
118.89,4122,3,1.5,0.017998,0.036919,-0.018922,0.041545,0,0,7.9113,6.6185
118.98,4132,2.215,1.8925,0.010938,0.036743,-0.025806,0.041898,0,0,8.1211,6.5346
119.07,4142,2,2,0.0090032,0.036579,-0.027576,0.042237,0,0,8.2089,6.4527
119.16,4152,1.9918,2,0.0089656,0.036425,-0.027459,0.042561,0,0,7.8942,6.3728
119.25,4162,1,2,0.0044705,0.036282,-0.031812,0.042872,0,0,7.4407,6.2951
119.34,4172,1,2,0.0044705,0.036149,-0.031679,0.04317,0,0,6.9631,6.2196
119.43,4182,1,2,0.0044678,0.036026,-0.031558,0.043457,0,0,6.2637,6.1464
119.52,4192,1,2,0.0044578,0.035737,-0.031279,0.043733,0,0,5.4802,6.0753
119.61,4202,1,2,0.0044578,0.035451,-0.030993,0.044,0,0,4.6922,6.0065
119.7,4212,0.59193,2,0.0026477,0.035168,-0.032521,0.04426,0,0,4.6296,5.9398
119.79,4222,0,2,0,0.035078,-0.035078,0.044514,0,0,4.5848,5.8752
