cmTop,cmBot,ageTop,ageBot ,charVol,charCount
120.25,120.5,2250.1,2251.7,1.5,0
120.5,120.75,2251.7,2253.4,1.5,0
120.75,121,2253.4,2255,1.5,0
121,121.25,2255,2256.5,1.5,1
121.25,121.5,2256.5,2257.9,1.5,1
121.5,121.75,2257.9,2259.5,1.5,0
121.75,122,2259.5,2260.8,1.5,0
122,122.25,2260.8,2262.5,1.5,1
122.25,122.5,2262.5,2264.4,1.5,0
122.5,122.75,2264.4,2266.7,1.5,2
122.75,123,2266.7,2268.8,1.5,1
123,123.25,2268.8,2271.1,1.5,0
123.25,123.5,2271.1,2272.6,1.5,0
123.5,123.75,2272.6,2274.3,1.5,0
123.75,124,2274.3,2276.1,1.5,0
124,124.25,2276.1,2278,1.5,0
124.25,124.5,2278,2280.4,1.5,0
124.5,124.75,2280.4,2282.9,1.5,1
124.75,125,2282.9,2284.7,1.5,3
125,125.25,2284.7,2286.4,1.5,0
125.25,125.5,2286.4,2288.1,1.5,0
125.5,125.75,2288.1,2289.7,1.5,0
125.75,126,2289.7,2290.9,1.5,0
126,126.25,2290.9,2293,1.5,1
126.25,126.5,2293,2295,1.5,0
126.5,126.75,2295,2297,1.5,0
126.75,127,2297,2298.8,1.5,0
127,127.25,2298.8,2300.2,1.5,3
127.25,127.5,2300.2,2301.8,1.5,7
127.5,127.75,2301.8,2304.3,1.5,8
127.75,128,2304.3,2306.8,1.5,6
128,128.25,2306.8,2308.9,1.5,0
128.25,128.5,2308.9,2310.8,1.5,10
128.5,128.75,2310.8,2312.1,1.5,0
128.75,129,2312.1,2314,1.5,2
129,129.25,2314,2315.7,1.5,0
129.25,129.5,2315.7,2318,1.5,0
129.5,129.75,2318,2320,1.5,0
129.75,130,2320,2322.3,1.5,0
130,130.25,2322.3,2324.4,1.5,2
130.25,130.5,2324.4,2326.5,1.5,1
130.5,130.75,2326.5,2328.6,1.5,3
130.75,131,2328.6,2330.7,1.5,2
131,131.25,2330.7,2333.1,1.5,2
131.25,131.5,2333.1,2335.1,1.5,0
131.5,131.75,2335.1,2336.5,1.5,1
131.75,132,2336.5,2338.2,1.5,3
132,132.25,2338.2,2340,1.5,0
132.25,132.5,2340,2341.7,1.5,2
132.5,132.75,2341.7,2343.5,1.5,0
132.75,133,2343.5,2345.1,1.5,0
133,133.25,2345.1,2346.5,1.5,0
133.25,133.5,2346.5,2347.7,1.5,0
133.5,133.75,2347.7,2349.1,1.5,0
133.75,134,2349.1,2350.7,1.5,0
134,134.25,2350.7,2352.5,1.5,1
134.25,134.5,2352.5,2354.3,1.5,2
134.5,134.75,2354.3,2356.2,1.5,0
134.75,135,2356.2,2357.9,1.5,1
135,135.25,2357.9,2359.9,1.5,0
135.25,135.5,2359.9,2361.9,1.5,0
135.5,135.75,2361.9,2363.8,1.5,0
135.75,136,2363.8,2365.8,1.5,0
136,136.25,2365.8,2367.7,1.5,0
136.25,136.5,2367.7,2369.4,1.5,0
136.5,136.75,2369.4,2371.4,1.5,0
136.75,137,2371.4,2373.3,1.5,0
137,137.25,2373.3,2375.2,1.5,0
137.25,137.5,2375.2,2376.9,1.5,0
137.5,137.75,2376.9,2378.7,1.5,0
137.75,138,2378.7,2380.6,1.5,0
138,138.25,2380.6,2382.4,1.5,0
138.25,138.5,2382.4,2383.7,1.5,0
138.5,138.75,2383.7,2384.4,1.5,2
138.75,139,2384.4,2385.5,1.5,1
139,139.25,2385.5,2386.8,1.5,1
139.25,139.5,2386.8,2387.7,1.5,0
139.5,139.75,2387.7,2389,1.5,0
